pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	query
p202777	-0.02669	-0.02319	-0.01958	0.02113	-0.00594	0.02226	0.00470	-0.01653	0.02439	0.00470	0.01763	-0.05079	0.02070	0.01517	-0.00958	-0.02772	0.01559	-0.00783	0.00588	-0.01722	-0.00944	0.00450	-0.00285	-0.02553	0.01785	-0.01885	-0.00405	-0.01776	-0.01468	-0.00809	0.00151	0.02020	(And (Member $e0 make) (Past $e0) (Patient $e0 $x0))
p202778	-0.00963	-0.00159	-0.00546	0.00606	-0.01442	-0.03728	-0.00111	-0.00481	-0.00394	-0.00312	0.02903	-0.01646	0.00820	0.01112	-0.01788	0.00231	-0.01530	0.01665	-0.01733	-0.01353	-0.01480	0.00007	-0.01413	-0.00877	0.01543	0.00226	0.01159	0.01556	0.00273	0.01064	-0.00229	0.02328	(And (Member $e0 present) (Past $e0) (Theme $e0 $x0))
p202779	0.00845	0.01185	0.01218	-0.03347	-0.02264	-0.03350	-0.03628	-0.00720	-0.03962	0.01999	0.06407	-0.04494	0.00428	-0.01938	0.01564	-0.00019	-0.00226	0.05897	-0.01157	0.01279	0.02246	-0.02611	-0.03583	-0.00398	-0.00523	0.02481	0.05526	0.02165	0.01980	-0.02591	0.04858	0.02296	(And (Member $e0 receive) (Past $e0) (Theme $e0 $x0))
p202780	-0.06970	0.03211	0.02281	0.01368	-0.02730	0.00633	0.07983	-0.00616	0.01881	-0.01285	-0.00745	0.01370	0.03570	-0.01866	0.01056	-0.00536	0.00561	-0.02467	-0.03543	-0.05676	-0.00034	0.00807	0.00697	-0.03180	0.05296	-0.00946	-0.00867	0.05258	0.03089	0.12118	-0.06191	-0.03900	(And (Member $e0 start) (Past $e0) (Patient $e0 $x0))
p202781	-0.03034	-0.02438	0.01336	-0.04832	0.12891	0.04518	-0.04727	-0.02102	-0.02549	-0.02922	-0.01151	-0.01794	0.00350	0.01440	-0.04939	-0.00813	-0.08778	0.02169	0.06456	-0.00845	0.00967	0.00524	-0.03143	0.07928	0.04556	0.02628	0.01697	-0.03647	-0.02439	-0.01894	-0.02146	-0.03615	(And (Member $e0 try) (Past $e0) (Theme $e0 $e1))
p202782	0.19669	-0.02672	-0.02421	0.00880	0.10497	0.05970	0.02331	0.07993	0.09591	0.13081	0.05717	0.11854	0.05191	-0.00905	-0.05477	0.07333	0.14064	-0.02488	0.10417	0.00041	-0.07771	0.04487	-0.06355	-0.14221	0.13910	0.13913	-0.04488	0.11301	-0.00075	-0.02872	0.10933	-0.32880	(And (Member $e0 win) (Past $e0) (Theme $e0 $x0))
p202783	0.00398	0.00560	0.00898	-0.00986	-0.00634	-0.01571	-0.02124	-0.01596	-0.01913	0.00453	0.04068	-0.02753	-0.01940	-0.01937	0.01818	0.02380	-0.00719	0.02010	-0.00961	0.01914	0.01385	0.01098	-0.01960	0.00308	-0.01301	0.03035	0.04561	-0.00324	0.00543	-0.00062	0.02615	0.02487	(And (Past $e0) (Source $e0 $x0) (Theme $e0 $x1))
p202849	0.00412	0.06459	-0.02157	0.04298	-0.02778	-0.11734	-0.01846	0.09077	-0.05036	-0.06444	0.01712	0.08898	0.05667	0.09584	0.00204	-0.00283	-0.08303	0.01329	0.00904	-0.00784	-0.06842	-0.08509	0.04143	-0.01194	0.07123	-0.05121	0.02715	0.17274	-0.01018	0.01046	0.00566	0.01382	(And (Agent $e0 $x0) (Before $e0 $e1))
p202850	-0.04867	0.08374	0.06267	0.00721	-0.07893	0.01425	0.09809	-0.02355	0.00120	0.05091	-0.01767	-0.02249	-0.04528	-0.04995	0.03010	0.03831	0.03903	0.02023	0.01580	-0.03226	-0.01713	-0.06992	-0.00066	0.02121	-0.01283	0.01285	0.07557	0.06385	0.00356	-0.08433	-0.03153	-0.02953	(And (Agent $e0 $x0) (Cardinality $x0 <num>))
p202851	0.27919	-0.07631	0.05382	-0.13565	-0.49506	-0.04567	-0.20966	0.01013	0.04477	0.02586	0.01889	-0.10119	-0.10790	0.18277	0.05024	-0.06868	0.13773	-0.01278	0.08109	0.05791	0.02151	0.02778	0.02517	0.05897	0.03476	0.05815	-0.06598	0.00154	0.01437	-0.01560	-0.05520	0.27844	(And (Agent $e0 $x0) (Member $e0 begin))
p202852	-0.00485	-0.02131	0.01866	0.00430	0.04777	0.00196	0.02584	-0.00140	-0.00186	-0.01368	0.00899	-0.00595	-0.02007	-0.00312	-0.00572	0.00129	-0.02196	-0.00252	-0.00724	-0.00107	-0.02458	-0.00811	-0.02143	-0.00259	0.00068	0.00151	-0.00383	-0.00033	-0.01052	0.00573	0.00601	-0.01485	(And (Agent $e0 $x0) (Member $e0 cause))
p202853	-0.02613	-0.02624	-0.00301	0.02358	-0.01029	0.02130	0.00450	-0.00111	0.00212	-0.01428	0.00957	-0.02067	0.00788	0.00651	-0.00750	-0.00802	0.01529	-0.01226	-0.00477	-0.00403	0.00041	0.01328	0.01179	-0.02481	-0.00102	-0.00917	0.00251	0.02440	-0.03392	-0.02052	-0.00075	0.02477	(And (Agent $e0 $x0) (Member $e0 leave))
p202854	-0.03021	-0.00217	0.00841	0.01240	0.01480	0.01126	-0.01294	0.01007	-0.01281	0.00296	0.02331	0.01872	0.02238	0.00236	-0.03131	0.01932	-0.00543	-0.01584	-0.01417	0.06998	0.00813	-0.01888	0.00030	0.02941	0.01642	-0.00076	0.03443	0.01304	-0.03552	-0.02209	0.01425	-0.03168	(And (Agent $e0 $x0) (Member $e0 play))
p202855	-0.07183	-0.06134	-0.04776	-0.07940	0.01867	-0.03123	0.00108	-0.07672	0.09727	0.31032	0.01471	0.00193	0.03899	0.04293	0.04683	-0.18182	0.24198	0.05069	-0.18858	-0.07174	0.09940	0.01067	0.05655	0.14505	-0.08971	0.05346	-0.05085	-0.10348	0.02180	0.09550	0.06865	-0.29769	(And (Agent $e0 $x0) (Member $e0 sing))
p202856	-0.00841	-0.00407	-0.01697	0.03628	-0.00204	0.03128	-0.00796	0.04255	-0.02422	-0.03289	-0.02345	0.02218	0.01298	0.02124	0.02166	0.01394	-0.01426	-0.01913	-0.00293	0.01743	0.04989	0.06559	0.02071	0.01003	-0.01328	0.00522	-0.00719	0.05551	-0.05549	0.00691	-0.00428	-0.01016	(And (Agent $e0 $x0) (Member $e0 study))
p202857	-0.02825	0.01603	-0.00344	0.02688	-0.02111	0.01287	0.08141	-0.02627	0.02597	-0.10040	-0.06863	-0.02130	0.00417	-0.10038	-0.03650	-0.00869	0.10055	-0.06703	0.06874	-0.02192	0.17346	-0.00194	-0.01980	-0.06044	-0.06520	-0.00882	0.05936	0.03204	-0.00203	-0.03768	0.00763	-0.05738	(And (Agent $e0 $x0) (Member $e0 take))
p202858	-0.00232	0.01367	-0.01201	0.02925	-0.00836	-0.02142	-0.01435	0.02387	0.00135	-0.02758	-0.00937	0.00966	-0.00427	-0.00443	0.01435	0.01027	-0.01935	-0.02014	0.05302	0.01684	-0.03044	-0.01297	0.01840	-0.00978	-0.00770	-0.01182	0.00211	0.01117	-0.00934	0.00416	-0.01096	-0.00459	(And (Agent $e0 $x0) (Member $e0 watch))
p202859	0.01092	0.00189	0.01011	0.01432	-0.00295	-0.00622	0.00443	0.01875	0.00680	-0.00265	-0.00507	-0.01771	-0.02299	-0.01102	0.00422	-0.00043	-0.01071	-0.00706	-0.01430	-0.01009	-0.01908	-0.01265	-0.00829	-0.00505	0.00817	0.01077	-0.02586	-0.02234	-0.00353	0.01199	0.00832	-0.01161	(And (Agent $e0 $x0) (Member $x0 boy))
p202860	-0.04138	-0.04402	0.00627	0.06169	-0.03252	0.05447	-0.00945	-0.02789	-0.00074	-0.03896	0.03533	-0.07011	0.02738	-0.00577	-0.01567	-0.03507	0.03348	-0.00443	0.00505	-0.02434	0.02053	0.01232	0.00717	-0.04846	0.00887	-0.00703	0.00066	0.02188	-0.04245	-0.04195	0.01297	0.05335	(And (Agent $e0 $x0) (Result $e0 $e1))
p202861	0.00868	0.01986	-0.00949	0.01852	-0.00469	-0.01191	-0.00206	0.01689	-0.00540	-0.00048	-0.00621	-0.01315	-0.00545	-0.00973	-0.00900	0.00298	-0.00401	-0.01385	-0.01105	-0.00485	-0.00697	-0.02937	0.01580	0.00070	0.01646	0.01065	-0.01960	-0.01994	-0.01372	0.00221	0.01362	-0.01273	(And (Agent $e0 $x0) (Through $e0 $x1))
p202862	0.00057	-0.00358	0.00511	-0.00647	-0.00864	-0.00190	0.02059	-0.00381	-0.00120	0.00812	-0.00678	0.00583	-0.00078	0.00928	0.01653	-0.00468	0.00122	-0.00376	-0.00997	0.01232	-0.01570	0.00391	-0.00510	0.00604	0.00198	0.00009	0.01299	0.01286	0.01572	0.01893	0.00507	-0.01316	(And (Already $e0) (Patient $e0 $x0))
p202863	-0.00607	0.00447	0.01473	0.01122	0.01312	-0.01148	-0.00439	-0.00384	0.01525	0.00628	-0.00893	-0.00451	0.00174	0.00955	-0.02089	-0.00233	-0.03206	-0.00953	0.01884	-0.00097	0.00004	0.01258	-0.01389	0.01923	-0.00438	0.00211	0.00527	-0.01067	0.00407	0.00563	-0.00146	-0.01455	(And (Before $x0 $e0) (Past $e0))
p202864	0.01574	-0.00498	0.03938	-0.03072	0.00832	0.01000	-0.02194	-0.01310	0.02721	0.02886	0.00195	0.00979	0.00934	-0.01884	0.00509	0.01917	-0.05791	0.02120	-0.00808	0.02257	-0.02826	0.01759	0.00015	0.00744	-0.01630	-0.02692	-0.00713	0.02812	-0.02405	0.00566	0.02136	0.02424	(And (Experiencer $e0 $x0) (Member $e0 sleep))
p202865	-0.01614	0.01534	0.04779	0.00100	-0.02873	-0.01520	-0.04627	0.03114	0.01516	-0.03460	-0.02512	0.03993	0.04276	0.01567	0.01359	0.01786	0.01382	0.01244	0.00003	-0.01489	0.03840	-0.01489	-0.00323	-0.00042	-0.00906	-0.02981	-0.00229	0.03504	0.00636	-0.02173	0.01741	0.00626	(And (Experiencer $e0 $x0) (Member $x0 person))
p202866	0.00457	-0.01144	0.04813	0.00371	-0.01454	0.00958	-0.02512	-0.00936	-0.00038	0.03221	0.01290	0.00497	0.00009	-0.01484	0.00902	0.01518	-0.01954	0.00639	-0.01049	0.01587	-0.01332	0.00713	0.00452	0.00745	-0.00022	-0.00333	0.00417	0.01219	0.00452	0.00326	0.02234	-0.01157	(And (Experiencer $e0 $x0) (Source $e0 $x1))
p202867	-0.01371	-0.04364	0.12174	0.03893	-0.04980	0.00604	-0.06455	-0.02008	0.00396	0.02962	-0.00662	0.04161	0.02671	-0.02642	-0.00694	0.03920	0.00588	-0.01094	-0.03421	0.01422	-0.00706	0.00109	0.00200	0.02496	-0.00191	-0.00371	-0.01711	0.00303	0.02437	-0.01011	0.03152	-0.05006	(And (Experiencer $e0 $x0) (Time $e0 today))
p202868	0.00329	-0.02996	-0.00752	-0.02134	-0.01924	-0.02027	0.01143	0.00894	0.00266	-0.00345	0.00505	0.00266	0.01596	0.00126	0.00026	-0.01304	-0.01075	0.01684	0.00712	-0.02519	0.00607	-0.00291	0.00355	0.00618	-0.01294	-0.01307	-0.00869	-0.00539	-0.00555	-0.01573	-0.02130	0.03028	(And (GroupOf $x0 thing) (Theme $e0 $x0))
p202869	-0.04002	-0.02556	-0.01821	0.03504	-0.04771	0.04277	0.04731	0.00263	0.02391	0.03056	0.06221	-0.00900	0.05586	-0.01004	-0.02154	0.04245	-0.10592	-0.01607	0.03823	0.00110	0.02647	-0.06069	0.03691	0.06281	0.02889	0.06314	0.00003	-0.02800	0.02790	0.07051	0.07542	0.03787	(And (Holder $e0 $x0) (Past $e0))
p202870	0.01258	0.02715	0.06231	0.01385	0.01426	0.00054	-0.00843	0.08474	-0.03932	0.02721	-0.00001	-0.05461	-0.03897	-0.05418	-0.00972	-0.03856	-0.03616	0.01310	-0.01155	0.03560	0.01620	-0.00680	-0.00373	0.05178	0.07324	-0.01000	-0.03949	-0.01468	0.03878	0.00844	0.02982	-0.07573	(And (LocatedIn $x0 $x1) (Location $e0 $x0))
p202871	-0.06321	0.07183	0.01259	-0.00603	-0.00674	-0.00459	0.02472	0.05662	-0.00345	0.00539	-0.01059	-0.03111	0.03524	-0.06439	0.01393	-0.02015	-0.00475	-0.02379	-0.01755	-0.05912	0.02766	-0.00214	0.01513	-0.01056	0.10544	-0.04111	-0.04899	0.01246	0.02712	0.11767	-0.03683	-0.05313	(And (LocatedIn $x0 $x1) (Patient $e0 $x0))
p202872	0.01109	0.06699	0.00651	-0.00571	0.00032	-0.04792	-0.02059	0.07188	-0.00939	-0.06587	-0.04775	0.06548	0.04528	0.03388	0.03748	0.01877	-0.00880	0.02448	-0.00915	-0.02833	0.03131	-0.03466	-0.00720	0.01862	-0.01754	-0.02578	-0.01875	0.06938	-0.00285	-0.03100	0.00400	-0.00124	(And (Measure $e0 duration <num> year) (Past $e0))
p202873	0.00006	-0.00720	0.00122	0.00048	0.00286	-0.01970	-0.01108	-0.00252	0.01390	-0.00594	0.02398	-0.01291	-0.01320	-0.00855	0.00018	0.01979	-0.01579	0.00436	-0.01455	-0.00134	-0.01152	0.02034	-0.01783	-0.01893	-0.00410	0.02345	0.02030	-0.01468	-0.00087	0.02915	-0.00084	0.01645	(And (Member $e0 capture) (Theme $e0 $x0))
p202874	-0.07253	0.00207	-0.02047	0.08042	-0.13134	-0.06875	0.09914	0.03358	0.18555	0.25652	-0.19275	0.07441	0.00724	-0.03010	-0.03951	-0.10379	0.15114	-0.08715	0.10803	-0.08169	-0.00901	0.13874	-0.04387	0.13676	-0.07584	-0.07820	-0.01118	-0.14234	-0.07169	-0.12502	-0.10325	-0.20659	(And (Member $e0 contain) (Theme $e0 $x0))
p202875	0.26290	-0.08227	-0.01096	-0.08964	-0.30407	-0.09946	-0.10605	-0.02456	0.14716	-0.34919	-0.08202	-0.02348	-0.06550	0.08065	-0.11304	-0.04636	0.17313	-0.04004	0.03309	0.03555	0.09773	0.03679	-0.05006	0.08853	0.03460	0.00268	-0.08770	0.02376	0.01444	-0.01692	0.00514	0.24564	(And (Member $e0 create) (Patient $e0 $x0))
p202876	0.02459	-0.02699	-0.00514	-0.02206	0.00676	-0.03990	0.03409	-0.01084	-0.02504	0.02749	0.00473	-0.00276	-0.00534	0.02596	0.00875	0.01471	-0.03851	-0.02408	-0.03965	0.05003	-0.01754	0.01083	0.02084	0.05637	0.02868	-0.01732	0.04616	0.02887	0.01086	-0.00377	0.01536	-0.03969	(And (Member $e0 direct) (Patient $e0 $x0))
p202877	0.00776	0.00285	0.01544	0.02874	-0.01325	0.00730	0.00522	0.01022	-0.00190	0.00160	-0.00345	-0.00896	-0.01164	0.00684	0.01565	-0.00505	-0.00409	-0.00843	0.00156	0.03040	-0.01705	-0.00333	-0.01149	-0.00541	-0.01372	0.03392	0.00985	-0.02266	0.01357	0.01990	0.01480	-0.01817	(And (Member $e0 draw) (Past $e0))
p202878	-0.00809	0.00339	-0.01364	0.00225	0.00580	-0.01059	-0.01116	-0.00257	0.00622	0.00446	0.00750	-0.01562	0.00729	-0.01165	-0.01139	0.01296	-0.00062	-0.00696	-0.00874	0.01067	0.00398	0.00883	-0.00510	-0.01799	-0.00874	0.01988	0.00514	-0.02532	-0.01251	0.01560	0.00077	0.00026	(And (Member $e0 follow) (Past $e0))
p202879	-0.00889	-0.01784	-0.00662	-0.01693	0.00499	-0.03699	-0.01368	0.00804	-0.00410	0.02272	0.00424	-0.00374	-0.00717	-0.01672	-0.00464	-0.01132	-0.00264	-0.00881	0.00097	0.00392	0.00838	0.02028	0.00620	-0.01290	-0.00835	0.00611	0.03547	-0.02694	-0.00393	0.02788	0.00124	-0.00717	(And (Member $e0 follow) (Theme $e0 $x0))
p202880	0.24275	0.10798	0.05664	0.11746	0.16023	-0.18817	0.10978	-0.03859	-0.24295	-0.21358	0.03995	0.10055	-0.06032	-0.07644	0.12173	-0.06006	0.09811	0.01163	-0.14668	-0.04251	-0.11631	0.13740	0.06601	0.22167	0.02000	0.18556	-0.01347	-0.05062	-0.09759	-0.13762	-0.04828	0.12614	(And (Member $e0 get) (Ongoing $e0))
p202881	0.24647	0.10177	0.06276	0.10981	0.16910	-0.18706	0.11116	-0.03770	-0.23284	-0.20391	0.03588	0.10850	-0.06080	-0.07541	0.12135	-0.05564	0.08032	0.01158	-0.14392	-0.04294	-0.11554	0.12802	0.05666	0.22513	0.02388	0.17897	-0.00685	-0.04613	-0.08488	-0.12949	-0.04019	0.09727	(And (Member $e0 get) (Patient $e0 $x0))
p202882	0.22884	0.09984	0.05867	0.11799	0.15510	-0.18397	0.11157	-0.03629	-0.23926	-0.20943	0.04057	0.09003	-0.06657	-0.06941	0.11431	-0.05762	0.10354	0.00769	-0.14321	-0.04077	-0.11229	0.13752	0.07231	0.21364	0.01844	0.18107	-0.00958	-0.04658	-0.09154	-0.14255	-0.04812	0.13123	(And (Member $e0 get) (Result $e0 $e1))
p202883	-0.03208	-0.03018	0.01534	0.03256	-0.00477	0.03667	0.01379	-0.00235	0.01568	-0.03225	0.02601	-0.04959	0.00784	0.00698	0.00024	-0.01485	0.02880	0.00977	-0.01453	-0.01303	-0.00350	0.02129	-0.00002	-0.03529	0.00260	0.00102	0.00164	0.02676	-0.01459	-0.03034	-0.00011	0.03989	(And (Member $e0 leave) (Past $e0))
p202884	-0.03242	-0.03070	0.04629	-0.01452	0.08912	0.00818	-0.02465	-0.01567	-0.01506	0.00201	0.00337	0.02122	0.01803	0.00458	-0.02604	-0.00079	-0.05467	-0.01876	0.02282	0.00067	0.00552	0.01325	-0.02055	0.04304	0.01233	0.00639	0.01940	-0.00694	0.00338	0.01951	-0.00209	-0.05687	(And (Member $e0 need) (Theme $e0 $e1))
p202885	-0.00963	-0.00160	-0.00547	0.00604	-0.01443	-0.03730	-0.00112	-0.00482	-0.00394	-0.00312	0.02901	-0.01648	0.00819	0.01111	-0.01790	0.00229	-0.01531	0.01664	-0.01734	-0.01355	-0.01480	0.00005	-0.01415	-0.00878	0.01541	0.00224	0.01157	0.01554	0.00271	0.01063	-0.00231	0.02329	(And (Member $e0 present) (Past $e0))
p202886	-0.00960	-0.00156	-0.00542	0.00609	-0.01439	-0.03725	-0.00108	-0.00478	-0.00391	-0.00308	0.02906	-0.01643	0.00824	0.01115	-0.01785	0.00234	-0.01527	0.01668	-0.01730	-0.01350	-0.01477	0.00010	-0.01410	-0.00874	0.01546	0.00229	0.01162	0.01559	0.00276	0.01068	-0.00226	0.02332	(And (Member $e0 present) (Theme $e0 $x0))
p202887	0.00854	0.01196	0.01228	-0.03336	-0.02254	-0.03339	-0.03618	-0.00710	-0.03952	0.02012	0.06419	-0.04483	0.00438	-0.01926	0.01575	-0.00008	-0.00216	0.05907	-0.01147	0.01290	0.02256	-0.02599	-0.03573	-0.00389	-0.00512	0.02492	0.05537	0.02175	0.01991	-0.02579	0.04870	0.02307	(And (Member $e0 receive) (Theme $e0 $x0))
p202888	-0.00593	-0.00259	-0.01662	0.01199	-0.00301	0.01497	-0.00248	-0.01145	-0.01200	-0.01302	-0.04103	0.01106	0.00217	-0.00272	-0.02638	-0.00226	0.01883	0.02714	0.00028	-0.00321	-0.00529	0.00247	0.03068	-0.00630	0.02002	0.01418	-0.00611	-0.00848	0.00222	-0.00805	-0.01259	-0.00104	(And (Member $e0 run) (Past $e0))
p202889	0.00370	-0.00788	-0.00842	-0.01579	-0.00508	-0.02357	-0.00807	0.02231	-0.01762	0.01346	0.00542	-0.00058	0.00539	-0.01409	-0.00322	-0.00739	0.00893	0.00062	0.00288	0.01046	0.02422	0.00110	0.01671	-0.00360	0.00813	-0.01853	0.00204	-0.01228	-0.01099	-0.01241	-0.01423	-0.01300	(And (Member $e0 sell) (Theme $e0 $x0))
p202890	-0.07387	-0.05773	-0.05325	-0.08068	0.01768	-0.02372	-0.00461	-0.07638	0.10081	0.30308	0.01105	0.00024	0.04439	0.04026	0.04930	-0.17651	0.24420	0.05068	-0.18661	-0.06501	0.10085	0.01955	0.05586	0.14400	-0.09286	0.05354	-0.06246	-0.10759	0.01433	0.09579	0.06136	-0.29079	(And (Member $e0 sing) (Past $e0))
p202891	0.01899	0.02191	0.01896	-0.04569	0.00661	-0.00437	-0.02670	0.00544	0.03315	0.01838	-0.01006	0.02562	0.02391	-0.01462	0.02057	0.03219	-0.05280	0.01876	-0.00800	0.02229	-0.03365	-0.00687	-0.00149	0.00352	-0.01937	-0.03425	-0.01259	0.02559	-0.04046	-0.00585	0.01657	0.02739	(And (Member $e0 sleep) (Ongoing $e0))
p202892	-0.00808	0.00630	-0.00351	0.00651	-0.01627	0.00462	-0.00760	-0.00424	0.01843	0.00961	-0.01784	-0.00489	0.02279	-0.01011	-0.01656	0.00411	-0.01810	-0.00939	-0.00144	0.03924	-0.00936	0.01929	0.00491	-0.00683	-0.01795	-0.00813	-0.01054	-0.00589	-0.02952	0.01336	0.00175	0.01336	(And (Member $e0 stand) (Past $e0))
p202893	-0.02514	0.00574	-0.01545	-0.00112	-0.00659	0.01985	-0.02120	0.01284	-0.01089	0.00093	0.00475	0.01883	0.02012	-0.00646	0.00650	0.01802	0.02054	-0.01254	-0.00429	0.04660	-0.00376	0.01186	0.00706	0.00083	-0.00298	-0.00077	-0.00751	0.00368	-0.04441	-0.00819	-0.01534	0.00092	(And (Member $e0 study) (Ongoing $e0))
p202894	-0.03260	-0.02362	0.00235	0.02354	-0.00738	0.03345	0.01653	-0.01052	0.02282	-0.02466	-0.00393	-0.02899	-0.00205	0.00399	-0.00364	-0.00170	0.03177	-0.00385	-0.02090	0.01973	-0.01151	0.03283	0.04344	-0.02686	0.03157	0.01432	0.04436	-0.00396	0.00761	0.00333	-0.00536	0.03241	(And (Member $e0 turn) (Past $e0))
p202895	0.19669	-0.02672	-0.02421	0.00880	0.10497	0.05970	0.02331	0.07993	0.09591	0.13081	0.05717	0.11854	0.05191	-0.00905	-0.05477	0.07333	0.14064	-0.02488	0.10417	0.00041	-0.07771	0.04487	-0.06355	-0.14221	0.13910	0.13913	-0.04488	0.11301	-0.00075	-0.02872	0.10933	-0.32880	(And (Member $e0 win) (Past $e0))
p202896	0.19669	-0.02672	-0.02421	0.00880	0.10497	0.05970	0.02331	0.07993	0.09591	0.13081	0.05717	0.11854	0.05191	-0.00905	-0.05477	0.07333	0.14064	-0.02488	0.10417	0.00041	-0.07771	0.04487	-0.06355	-0.14221	0.13910	0.13913	-0.04488	0.11300	-0.00075	-0.02872	0.10933	-0.32881	(And (Member $e0 win) (Theme $e0 $x0))
p202897	0.01575	0.03566	-0.01419	-0.00883	0.08959	0.01001	0.01935	0.05909	0.08230	-0.07807	0.02892	-0.02694	0.02117	0.02885	0.04590	-0.05151	0.05771	-0.00385	-0.05033	-0.03446	-0.02830	0.03155	0.04113	-0.01060	0.04290	0.02241	0.03005	-0.04518	-0.04027	-0.02825	-0.01367	0.05233	(And (Member $x0 bad) (Patient $e0 $x0))
p202898	-0.01110	-0.00926	-0.00520	-0.00990	-0.00805	-0.03136	-0.00725	0.01117	-0.01694	0.01105	0.01366	-0.02202	-0.00280	-0.01865	-0.01014	-0.01329	0.00496	0.00744	-0.00193	-0.01247	0.00427	0.01033	-0.00199	-0.00972	0.01147	-0.00074	0.00007	-0.00569	0.00070	-0.00129	-0.00624	0.00330	(And (Member $x0 house) (Theme $e0 $x0))
p202899	-0.00153	-0.00890	0.00070	0.00117	-0.00102	-0.00435	-0.02305	0.00725	0.00806	0.00059	0.01703	-0.00167	-0.01838	-0.01261	0.01201	0.02852	-0.01141	-0.01176	-0.00790	0.03161	-0.01054	0.03045	-0.00480	-0.01064	-0.00615	0.02398	0.02634	-0.01967	-0.01596	0.02813	-0.00041	0.00673	(And (Member $x0 new) (Theme $e0 $x0))
p202900	0.13070	0.05977	-0.02063	0.08933	-0.08341	0.06964	-0.06714	-0.04246	-0.03145	-0.02270	-0.03444	-0.07820	0.01861	-0.10543	0.12266	-0.07497	-0.02315	-0.00223	0.25290	-0.02189	0.04412	-0.07143	-0.05302	-0.08577	-0.09225	0.05993	0.05755	-0.08851	0.04154	-0.05507	0.07826	-0.01046	(And (Member $x0 room) (Patient $e0 $x0))
p202901	-0.01341	-0.00309	-0.00786	0.00096	-0.00947	0.02014	0.00654	-0.00911	0.01152	-0.00570	-0.00421	-0.01969	0.01574	0.00119	0.00918	-0.02174	0.01236	0.00302	-0.00898	0.03142	-0.01517	0.01161	0.00101	-0.00669	-0.00448	0.00455	0.01065	-0.00455	-0.00648	0.00350	0.00639	0.01758	(And (Member $x0 sound) (Patient $e0 $x0))
p202902	-0.01772	0.00853	-0.01571	0.02784	-0.00413	0.01290	0.00390	-0.00641	-0.01765	-0.01476	-0.00528	0.00683	0.02903	-0.00329	-0.02461	-0.00462	0.01080	-0.00419	-0.00053	0.03054	0.01440	-0.01614	0.00939	-0.00443	0.00554	0.01135	0.01578	0.01141	-0.01477	0.00064	0.01075	-0.02098	(And (Past $e0) (Stimulus $e0 $e1))
p202903	-0.00652	-0.00010	-0.01616	0.00893	0.00507	-0.01332	0.01673	-0.01384	-0.01065	-0.00060	-0.01564	-0.00736	0.01283	0.00774	-0.01408	0.00234	0.01827	-0.02469	-0.00114	0.01470	0.00730	0.00992	0.00881	0.00180	-0.00731	0.00968	-0.00227	-0.00244	0.00937	-0.00820	0.00195	-0.01529	(And (Past $e0) (Time $e0 (Year <num>)))
p202904	-0.01011	-0.00687	-0.02916	0.02045	-0.01075	-0.01507	0.01734	-0.01661	-0.02786	0.00392	-0.03803	-0.00984	0.02577	0.01240	-0.02568	-0.00614	0.03739	-0.03400	0.01425	0.02371	0.01489	0.02181	0.02855	-0.00123	0.00253	0.01382	-0.00100	-0.00804	0.01523	-0.00799	0.00071	-0.02375	(And (Past $e0) (Time $e0 night))
p202905	0.00636	-0.00438	0.00494	0.01592	-0.00563	-0.02426	0.00851	-0.01233	-0.00133	-0.00968	-0.01365	-0.01486	0.00031	0.00057	-0.00859	0.00435	0.00114	-0.00866	-0.01142	-0.03743	-0.02973	-0.02021	-0.00612	-0.01154	-0.01518	0.00517	-0.03756	-0.00675	-0.01122	-0.01398	0.00333	0.00894	(And (Past $e0) (TimeAtMost $e0 (Year <num>)))
p202908	-0.14252	0.01417	-0.04159	0.11539	0.13345	-0.00102	-0.03179	-0.08205	0.07362	-0.31248	0.09485	-0.03444	-0.07416	-0.09666	0.12281	0.08885	0.17471	0.06442	0.20685	0.15426	-0.21688	-0.03821	0.07638	0.09330	-0.04799	-0.11573	-0.12030	0.16268	0.12291	0.03247	-0.10459	-0.14987	(And (Theme $e0 $x0) (To $e1 $e0))
p202970	0.00238	0.00335	0.00031	0.00247	-0.00558	-0.00178	0.00119	-0.00317	0.01288	0.00525	0.00145	-0.00026	-0.01338	0.00246	0.00676	0.01217	-0.00794	-0.00469	-0.00320	0.00677	-0.00864	0.01535	-0.00683	0.00932	-0.00270	0.00468	0.01193	-0.00223	0.00045	0.00756	0.00331	0.00469	(GroupOf $x0 book)
p202971	-0.02290	-0.00833	-0.01345	0.02093	-0.01391	0.03100	-0.02430	-0.01782	-0.00085	-0.00958	0.01537	-0.01703	0.04155	-0.01924	-0.02032	-0.00819	0.01987	-0.00675	-0.00402	0.01151	0.01783	-0.02636	-0.01291	-0.01211	0.00083	-0.00193	-0.00969	-0.00764	-0.04849	-0.02312	0.01650	-0.00883	(GroupOf $x0 boy)
