pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	query
p202600	-0.02811	-0.00484	0.00609	0.05673	-0.02080	-0.01170	-0.00313	-0.00288	-0.00335	0.02549	0.04772	-0.02362	0.00249	0.01893	-0.03119	-0.00006	0.03086	0.02125	0.00998	0.10805	-0.00585	-0.05689	-0.02250	0.01744	0.03865	-0.03151	-0.03093	0.02307	0.00524	0.03877	0.01297	-0.02071	(Member $x0 crowd)
p202601	0.00218	-0.00810	-0.01457	-0.00540	-0.02274	0.01285	0.00390	-0.01080	-0.01259	0.01471	0.00646	-0.00552	0.02604	-0.00305	-0.02025	0.01018	0.00739	0.01256	0.00206	-0.01668	-0.01038	-0.00351	0.01850	-0.00836	-0.02193	0.02457	-0.00794	0.01045	-0.01534	-0.01373	-0.00727	0.00704	(Member $x0 doctor)
p202602	0.00432	0.00276	-0.00538	-0.00245	0.00027	-0.01090	-0.01147	-0.01546	0.00587	0.00654	-0.00168	0.00168	0.00971	0.01996	-0.01284	0.00735	0.00784	0.03123	0.01060	0.00385	0.01179	-0.00837	0.01325	-0.00110	-0.01143	-0.00284	0.00841	-0.00529	0.00421	-0.02327	0.00530	0.01047	(Member $x0 girl)
p202603	0.00435	0.01187	0.00329	-0.00442	0.04975	0.02250	-0.01130	0.00144	-0.00803	-0.01094	0.00029	0.00055	-0.00670	-0.01214	-0.00038	-0.01223	0.00975	-0.01701	-0.00164	0.02273	-0.01442	0.01391	0.00837	-0.03290	-0.00254	0.00548	-0.00489	-0.00656	-0.01699	0.00848	0.02037	0.01583	(Member $x0 ground)
p202604	0.02249	0.00530	0.00153	-0.00147	0.00029	0.00613	-0.00911	0.00976	0.01515	0.02974	-0.00007	0.00609	-0.00279	0.01057	-0.00535	-0.00352	0.01066	0.00656	0.01314	-0.00007	-0.00059	0.00442	-0.00241	-0.00125	-0.00618	-0.00658	-0.00384	-0.01618	0.00469	-0.01507	-0.01020	0.00056	(Member $x0 hotel)
p202605	-0.00406	0.00057	0.00378	0.01691	-0.00159	-0.01068	-0.01301	0.03058	0.01306	0.01501	0.02279	0.01065	-0.00198	0.01315	0.00647	0.01819	0.01132	-0.00349	-0.00863	0.00484	0.00814	0.00580	-0.00640	-0.00256	-0.01210	0.01320	-0.01688	-0.00823	-0.01230	0.01057	-0.01461	-0.00004	(Member $x0 ivy)
p202606	-0.00814	0.00808	-0.00397	-0.00707	-0.00097	-0.01586	0.01117	-0.00574	-0.00476	-0.00265	-0.01051	0.00562	-0.00207	0.00240	-0.00105	-0.00062	0.01100	0.00953	0.00172	0.00633	0.01517	-0.01081	-0.00426	0.00245	0.00103	-0.00131	0.01877	-0.00485	0.00355	-0.01339	-0.00284	0.00516	(Member $x0 lady)
p202607	0.02108	0.01400	-0.00269	-0.02144	0.00978	-0.01034	-0.01827	-0.01006	-0.00234	-0.00461	-0.01987	0.00823	0.02108	0.03944	-0.00433	0.00211	0.00374	-0.00254	0.02199	0.00310	0.00086	0.00170	-0.00434	0.00131	-0.00187	0.00743	-0.01275	0.00313	-0.00574	-0.01585	-0.01667	-0.00173	(Member $x0 little)
p202608	0.01921	-0.00373	0.02091	0.01241	-0.01244	0.00719	-0.01327	0.01522	-0.02910	-0.01148	-0.00317	-0.00309	0.00356	-0.00273	-0.00852	-0.01167	0.00592	0.02038	-0.01747	-0.00726	-0.00422	-0.01774	-0.00247	0.01544	0.01336	0.02075	-0.00346	-0.02592	0.03302	-0.01564	-0.00979	-0.01055	(Member $x0 matter)
p202609	0.00493	-0.01587	-0.00851	0.00745	0.01258	0.00341	-0.01144	0.03299	0.00421	-0.02805	-0.00360	-0.00032	-0.03289	0.03363	0.02555	0.07618	0.01434	0.00605	-0.01931	0.05847	0.04199	-0.03027	0.02229	-0.01190	-0.02001	0.01114	0.02999	0.00385	-0.01982	0.02846	-0.04311	0.04067	(Member $x0 middle)
p202610	0.01272	0.01267	-0.00581	0.00314	0.00716	0.00521	-0.01528	0.00765	0.00794	0.02937	-0.00842	0.00185	-0.01717	0.02761	-0.00238	-0.01319	0.01983	0.00144	-0.00211	-0.00636	0.00311	0.00541	-0.00502	0.01184	-0.00660	-0.00731	-0.00554	-0.02866	0.00557	-0.00120	0.00423	-0.00584	(Member $x0 movie)
p202611	-0.00331	0.00421	0.00101	0.01478	-0.00159	-0.00890	-0.00329	-0.01174	-0.00367	0.01328	-0.00218	0.00587	-0.00845	-0.00489	-0.01029	-0.00126	-0.00217	-0.00371	0.00521	-0.00220	-0.00152	0.00052	0.00444	-0.00058	-0.00397	-0.00258	-0.00358	0.00131	-0.00506	-0.00360	0.00236	-0.00496	(Member $x0 original)
p202612	0.00533	-0.00296	0.00276	0.00546	0.00478	-0.00511	-0.00072	-0.00586	0.00146	0.00329	-0.00146	-0.00590	-0.00540	-0.00330	0.00284	-0.00435	0.00558	-0.00404	0.00341	-0.00279	-0.00732	-0.00431	-0.00180	-0.00152	-0.00124	-0.00130	-0.00200	-0.00171	-0.00470	-0.00131	0.00449	-0.00286	(Member $x0 party)
p202613	-0.00118	-0.00212	-0.00253	0.00849	-0.00490	-0.00627	-0.00379	-0.00993	-0.00756	-0.00833	-0.01458	-0.00975	-0.00220	-0.00916	0.00200	-0.01736	-0.00862	0.00372	0.01542	0.01221	-0.01683	0.01426	-0.00596	-0.00329	-0.00790	0.00323	0.01692	0.01717	0.00472	0.02625	-0.00109	-0.00074	(Member $x0 picture)
p202614	-0.00689	0.01695	-0.00981	-0.01218	-0.01286	0.00013	-0.01832	0.00028	0.00302	0.01111	0.00318	0.00925	0.02852	0.00306	-0.00273	0.01712	-0.01934	-0.01131	0.01069	-0.00274	-0.00885	0.00385	0.00322	0.00874	0.01734	0.01381	0.01709	0.00176	-0.00303	-0.01227	-0.00270	-0.00967	(Member $x0 plane)
p202615	0.00323	-0.00547	-0.03972	-0.00885	0.02576	0.00316	-0.01645	0.04178	-0.05085	-0.02878	-0.04685	0.02421	-0.02497	-0.01862	-0.02219	-0.01623	0.00303	-0.02168	-0.01016	0.02542	-0.02895	-0.01417	0.00998	-0.00991	0.04775	0.04721	0.01870	-0.00211	0.02361	-0.00894	0.02341	0.02052	(Member $x0 red)
p202616	-0.01321	-0.00039	0.01070	0.00069	0.01413	0.00473	0.02607	-0.00720	0.00080	0.00722	0.01656	0.00348	-0.01807	0.01277	-0.00189	-0.02007	-0.00685	-0.00406	0.00806	-0.01146	-0.01873	-0.02894	0.03219	0.01927	-0.03125	0.03615	0.01127	0.00974	0.00025	-0.01234	-0.02412	0.01433	(Member $x0 river)
p202617	0.03202	0.00224	-0.02253	-0.01459	0.02212	0.00106	-0.01131	-0.00115	-0.01628	-0.00815	-0.01951	-0.01067	0.01051	0.01713	-0.01630	0.00110	0.00948	-0.00538	-0.00306	-0.00357	-0.00664	0.00343	-0.00284	-0.02960	-0.00115	0.00641	-0.01725	0.01296	-0.02168	0.01081	-0.00076	0.01337	(Member $x0 sea)
p202618	-0.00263	-0.00313	-0.01466	-0.00112	-0.00967	0.03047	-0.00161	0.02479	0.02482	-0.00388	-0.01269	-0.01735	0.03051	-0.01940	0.00258	-0.00191	-0.01212	0.00037	-0.00073	-0.01123	-0.01313	-0.00756	-0.01085	-0.00434	-0.00315	-0.00611	0.01103	0.01520	-0.00866	-0.00156	0.01049	0.00601	(Member $x0 ship)
p202619	0.00082	0.00908	0.00423	0.01956	-0.00568	0.00019	0.01024	-0.02044	-0.00629	0.02503	-0.00467	0.01058	-0.00702	0.00298	-0.01035	-0.00161	-0.00389	-0.01237	0.00494	0.00857	-0.01772	-0.00836	0.00703	-0.00685	-0.01542	0.00713	0.00397	0.00609	0.00012	-0.00155	-0.00676	-0.00172	(Member $x0 snow)
p202620	0.01467	-0.01175	-0.00349	0.03229	0.00550	0.00263	0.00028	0.01214	0.02252	0.00677	0.02315	-0.01950	-0.01804	0.02459	0.00305	0.04476	-0.01994	0.00571	0.00479	0.00622	0.03229	0.00953	-0.00597	-0.00369	0.00002	0.02637	-0.01847	-0.00622	-0.01889	0.01423	-0.00407	-0.01197	(Member $x0 song)
p202621	-0.00296	0.01310	0.02049	0.02747	0.05711	-0.00872	-0.02059	0.01005	0.00214	-0.00755	0.03064	0.00872	0.00601	0.01206	0.04893	0.02133	-0.01093	0.00329	0.01839	0.01240	0.02152	-0.02296	-0.00314	-0.00751	-0.02059	-0.00890	-0.00362	-0.00907	-0.00882	0.00997	0.01364	-0.01974	(Member $x0 store)
p202622	0.02116	-0.00233	-0.01695	0.00390	0.01265	-0.00349	0.00046	-0.00525	-0.01565	0.00437	-0.02396	-0.01057	0.00698	0.01119	-0.02770	-0.01189	0.01560	-0.01452	0.00684	0.00906	-0.01240	-0.01060	0.00022	-0.02133	-0.01059	-0.00601	-0.01181	0.03370	-0.02353	0.01166	0.00089	0.00687	(Member $x0 sun)
p202623	0.02239	0.00886	-0.00075	0.01599	0.00170	-0.00641	-0.00487	-0.01688	0.00471	0.01850	-0.00580	0.00074	-0.00443	-0.00011	-0.01735	-0.00610	0.00027	-0.00229	0.01033	0.00228	-0.00061	0.00158	0.00093	-0.00778	-0.00308	-0.00251	0.00269	0.01062	-0.00647	-0.01081	0.00260	0.00265	(Member $x0 system)
p202624	-0.00071	0.00047	-0.00236	-0.01095	-0.00556	-0.00287	-0.01087	-0.01024	-0.00184	0.00343	-0.01298	0.00680	0.00623	0.00313	-0.00121	0.01294	0.00056	-0.00509	0.00372	0.01257	-0.00205	-0.00422	-0.00260	0.00519	0.00473	0.00368	0.02027	-0.00651	0.00617	-0.01102	-0.01251	0.00028	(Member $x0 village)
p202625	0.03706	-0.00163	0.00423	0.01522	0.02754	-0.01740	0.00276	-0.01120	0.00489	0.00940	-0.00800	-0.03502	-0.00039	-0.01150	0.00095	-0.02038	0.02420	-0.00385	0.00203	-0.00743	-0.02476	-0.00503	0.00201	-0.01755	0.00882	0.00865	0.01774	-0.00719	-0.01307	0.00093	0.01991	0.01223	(Member $x0 war)
p202626	0.02444	-0.02339	-0.02336	-0.01121	0.02512	-0.02472	0.01104	-0.00584	0.00827	-0.00961	-0.01063	0.00580	0.03031	-0.00016	-0.01154	0.02468	0.00425	0.03295	-0.01326	-0.02989	-0.00744	0.03460	0.02635	0.02001	0.04140	-0.00966	0.03394	-0.03328	-0.01785	-0.00551	-0.02240	-0.00229	(Member $x0 windshield)
p202627	-0.01963	0.03284	0.00899	0.01619	-0.00829	0.00665	0.00444	0.00002	-0.00325	0.01250	-0.00239	0.02162	-0.00223	-0.00682	-0.00966	0.00740	-0.00095	0.01948	0.01037	-0.00020	0.01072	-0.01448	0.01272	-0.01912	-0.00012	0.00236	-0.00656	-0.00543	-0.01874	-0.00213	0.00524	-0.01413	(Might $e0)
p202628	0.00556	0.01161	0.00438	-0.00307	-0.00659	-0.00540	-0.00854	-0.01097	0.00784	-0.00136	0.01213	0.00990	0.00159	0.00305	-0.00128	0.00432	-0.00304	0.02369	0.00957	0.00802	-0.01043	-0.00482	-0.00038	-0.00072	-0.00178	0.01203	-0.00341	-0.00325	0.00738	-0.01103	-0.00792	0.00105	(Permitted $e0)
p202629	-0.01653	-0.03783	0.00635	-0.03654	-0.01140	0.00124	0.00168	-0.00883	-0.01470	-0.01144	-0.02832	0.00751	0.00230	-0.01576	-0.00665	0.00670	0.02456	-0.00280	-0.02106	-0.00576	-0.00635	-0.00738	-0.01413	-0.00585	0.00451	-0.00459	-0.00845	0.01270	-0.00267	0.00269	-0.00114	0.02337	(ProportionOf $x0 $x1 most)
p202630	0.00947	-0.10054	-0.04454	-0.09416	-0.03615	0.06682	-0.01920	-0.00565	-0.05823	-0.01749	-0.03783	0.11918	-0.03589	-0.03292	-0.02800	0.09510	0.03432	-0.04404	0.07792	-0.03804	0.06425	-0.01462	-0.05499	0.06188	-0.04995	-0.06621	-0.15415	0.00498	-0.05543	-0.00747	0.00165	-0.04046	(Time $e0 night)
p202631	0.02988	0.07756	0.03566	-0.08443	-0.04662	-0.01214	-0.07364	-0.04007	-0.01915	0.02411	-0.01487	0.07533	0.09776	0.08111	-0.02151	0.10998	-0.04543	-0.04252	0.07966	0.03098	-0.03779	-0.00163	0.01424	0.03008	0.05969	0.08148	0.06257	-0.03297	0.01807	-0.04175	-0.09068	-0.07643	(Time $e0 this_year)
p202632	-0.05927	-0.02475	0.08691	0.03100	0.08684	0.00382	0.07191	-0.01574	0.00122	0.05084	0.08188	0.04507	-0.05471	0.02848	-0.00788	-0.07129	-0.08870	-0.03265	0.07624	-0.01898	0.02788	-0.05873	0.16051	0.08336	-0.12364	0.08064	0.06864	0.03007	-0.01968	-0.02928	-0.09833	0.03972	(Time $e0 tonight)
p202633	-0.02688	-0.00946	-0.01255	-0.03066	-0.03249	-0.00933	-0.01414	-0.00919	-0.01471	0.00976	0.00974	-0.01462	0.07617	-0.04380	-0.02550	0.01417	0.00103	0.00230	-0.02728	-0.02210	-0.01611	0.02661	-0.00149	-0.00501	0.00995	0.03527	0.00676	0.03338	-0.01622	-0.00746	0.01154	0.00909	(TimeAtLeast $e0 (Year <num>))
p202634	-0.00421	-0.01062	0.00281	-0.00221	-0.00702	-0.00863	0.00216	-0.00220	0.00727	-0.00722	-0.00246	-0.00522	0.00341	0.00213	0.00993	-0.00706	0.00725	-0.00391	-0.00377	-0.00100	-0.00556	0.00879	-0.01053	0.00480	-0.00268	0.00413	-0.00990	-0.00247	0.00217	-0.00417	-0.00387	0.00533	(To $x0 $x1)
p202662	-0.06524	0.04707	0.00370	0.07731	-0.05230	-0.02061	0.00778	-0.03363	-0.00709	0.05156	0.05986	-0.10107	0.03191	-0.03541	-0.08351	0.06743	0.06480	-0.06071	0.13212	0.14935	-0.01927	-0.05439	-0.01627	0.05354	0.05627	-0.03926	-0.04390	-0.01367	0.09228	0.09133	0.08147	0.06674	(And (Agent $e0 $x0) (Member $e0 begin) (Ongoing $e1) (Theme $e0 $e1))
p202663	-0.06524	0.04707	0.00370	0.07731	-0.05230	-0.02061	0.00778	-0.03363	-0.00709	0.05156	0.05986	-0.10107	0.03191	-0.03541	-0.08351	0.06743	0.06480	-0.06071	0.13212	0.14935	-0.01927	-0.05439	-0.01627	0.05354	0.05627	-0.03926	-0.04390	-0.01367	0.09228	0.09133	0.08147	0.06674	(And (Agent $e0 $x0) (Member $e1 begin) (Ongoing $e0) (Theme $e1 $e0))
p202664	-0.06524	0.04707	0.00370	0.07731	-0.05230	-0.02061	0.00778	-0.03363	-0.00709	0.05156	0.05986	-0.10107	0.03191	-0.03541	-0.08351	0.06743	0.06480	-0.06071	0.13212	0.14935	-0.01927	-0.05440	-0.01627	0.05354	0.05627	-0.03926	-0.04390	-0.01367	0.09228	0.09133	0.08147	0.06674	(And (Agent $e0 $x0) (Member $e1 begin) (Past $e1) (Theme $e1 $e0))
p202665	0.00725	-0.00150	-0.01541	0.01452	-0.02338	0.03825	-0.01446	-0.00440	-0.00603	0.01198	-0.03332	-0.02900	-0.03359	0.01189	0.04950	-0.01505	0.01544	-0.00834	0.00876	-0.00918	0.02195	0.02103	0.03474	-0.00306	0.02267	-0.03588	-0.00030	-0.03138	0.00392	0.03276	-0.02206	-0.00064	(And (Agent $e0 $x0) (Member $x1 new) (Past $e0) (Theme $e0 $x1))
p202666	-0.01082	-0.04427	0.02483	-0.01670	0.06269	-0.02907	0.01490	0.06915	-0.00406	0.05120	0.01477	-0.01426	-0.01247	-0.00235	-0.02609	0.02774	-0.00069	-0.07087	-0.01525	-0.01400	0.02727	0.04932	-0.02030	-0.03059	0.00690	0.00033	0.01258	0.06527	0.03383	0.04699	-0.03096	-0.02301	(And (Cardinality $x0 <num>) (Holder $e0 $x1) (Member $e0 have) (Theme $e0 $x0))
p202668	0.13493	-0.11932	-0.08210	-0.11914	-0.10461	-0.03133	0.11513	-0.19386	0.13774	0.16964	-0.01713	0.05342	0.11375	-0.07184	0.14513	-0.07856	-0.01998	-0.05403	-0.06678	0.13969	0.07212	-0.05597	0.02110	-0.13169	-0.12298	0.09612	-0.06035	-0.01814	0.07447	0.09532	0.06265	-0.03964	(And (Experiencer $e0 $x0) (Member $e1 get) (Ongoing $e1) (Result $e1 $e0))
p202674	0.05308	-0.06827	-0.07018	0.00315	0.07050	-0.04279	0.04290	-0.00520	0.01525	-0.00880	-0.02899	0.04241	0.05086	-0.00678	0.00474	0.00354	-0.01048	0.09181	-0.01313	-0.02145	-0.01022	0.07635	0.01998	0.03521	0.09399	-0.06944	0.03857	-0.03317	-0.05794	0.00175	-0.06727	-0.03751	(And (Member $e0 start) (Past $e0) (Patient $e1 $x0) (Theme $e0 $e1))
p202675	0.02730	0.20180	-0.09060	0.14380	-0.03698	0.03311	0.08377	-0.02253	-0.03196	-0.06427	0.00082	0.12663	-0.07108	0.17388	0.20349	0.11887	0.02799	-0.02540	-0.19071	-0.08224	-0.08215	0.08955	-0.13189	-0.26000	-0.02759	-0.07644	0.07546	-0.01496	0.18489	-0.07762	0.12874	-0.05925	(And (Member $e0 stop) (Past $e0) (Past $e1) (Theme $e0 $e1))
p202677	0.07896	-0.03143	-0.04369	-0.00720	0.05732	-0.05184	0.04995	-0.02051	0.03920	-0.01293	-0.00539	-0.00172	0.06872	-0.03171	-0.03923	0.08073	0.01044	0.05323	0.00289	-0.08476	-0.02265	0.08804	0.05323	0.05723	0.10716	-0.01494	0.06550	-0.09002	-0.02497	0.02556	-0.03220	0.02645	(And (Ongoing $e0) (Past $e1) (Patient $e1 $x0) (Theme $e1 $e0))
p203242	-0.05139	-0.01742	0.03831	0.00137	0.02872	-0.00974	0.00844	-0.01183	-0.03590	0.00871	0.02135	-0.01572	0.02510	-0.01197	0.01519	-0.00853	0.00873	0.03243	-0.06074	0.04167	-0.02764	-0.02719	-0.01352	-0.03950	0.05899	0.01064	0.00921	0.05299	0.01231	-0.02938	-0.00288	-0.07936	(And (Agent $e0 $x0) (Cardinality $x0 <num>) (Past $e0))
p203243	-0.08159	-0.10701	0.17549	-0.09644	0.11482	0.06422	0.19862	-0.06532	0.17368	0.01991	-0.04398	-0.07601	-0.07453	0.02532	-0.10307	0.16467	-0.14496	-0.02180	0.08445	-0.07068	0.08918	0.12304	-0.05084	-0.05075	0.12495	0.03383	-0.07788	0.14287	0.16171	-0.12952	0.13447	-0.14055	(And (Agent $e0 $x0) (Cardinality $x1 <num>) (Theme $e0 $x1))
p203247	-0.01051	0.00017	-0.02218	0.03451	0.03376	-0.00460	-0.00487	0.08049	0.00078	-0.06984	-0.00571	0.05730	-0.01973	0.00244	0.06192	-0.02526	-0.06326	0.01484	0.06152	0.00281	0.03877	0.02476	-0.01066	0.00588	0.04099	-0.04335	-0.00851	-0.00865	0.09365	-0.02738	0.03106	0.06344	(And (Agent $e0 $x0) (Experiencer $e1 $x1) (Result $e0 $e1))
p203248	0.00775	0.03508	0.02857	0.01716	0.03600	0.00605	-0.02505	-0.01010	-0.04526	-0.01160	-0.00373	-0.00033	0.03255	0.00637	-0.01470	-0.02083	-0.00764	0.00452	-0.02843	-0.01293	0.02694	0.00818	-0.00922	0.00604	-0.01435	-0.01326	-0.00029	-0.00710	0.04740	-0.00402	-0.00252	0.00243	(And (Agent $e0 $x0) (GroupOf $x0 boy) (Ongoing $e0))
p203249	0.05610	0.00700	-0.03805	-0.03709	0.04232	0.00862	-0.02706	0.01630	-0.04674	-0.03637	-0.02956	0.00199	0.00529	0.02094	-0.01496	0.03668	0.01770	-0.04466	-0.02763	0.01164	-0.02135	-0.00549	-0.02216	-0.05621	0.01730	0.05071	-0.02792	0.02895	-0.05174	0.06286	-0.03799	0.02251	(And (Agent $e0 $x0) (GroupOf $x0 child) (Location $e0 $x1))
p203250	0.05731	-0.00245	-0.03906	-0.01566	0.04602	0.00977	-0.01774	0.01564	-0.03218	-0.02961	-0.01481	-0.01483	-0.00035	0.02064	-0.02095	0.02714	0.02576	-0.01959	-0.03675	0.00035	-0.00681	-0.00830	-0.01784	-0.05751	0.00134	0.04883	-0.03941	0.02334	-0.05264	0.05716	-0.01573	0.03470	(And (Agent $e0 $x0) (GroupOf $x0 child) (Member $e0 play))
p203251	0.00442	-0.04265	-0.04354	0.00456	0.03151	0.01068	0.02681	0.00783	-0.03319	-0.00340	-0.04905	0.03068	-0.00423	0.01685	0.01212	-0.04897	-0.00707	0.00604	0.01514	0.05238	-0.02401	-0.00391	-0.03154	-0.02518	0.00430	-0.05651	-0.02895	0.04802	-0.03439	0.02225	-0.03913	-0.01832	(And (Agent $e0 $x0) (Location $e1 $x1) (Theme $e0 $e1))
p203252	-0.06524	0.04707	0.00370	0.07731	-0.05230	-0.02061	0.00778	-0.03363	-0.00709	0.05156	0.05986	-0.10107	0.03191	-0.03541	-0.08351	0.06743	0.06480	-0.06071	0.13212	0.14935	-0.01927	-0.05440	-0.01627	0.05354	0.05627	-0.03926	-0.04390	-0.01367	0.09228	0.09133	0.08147	0.06674	(And (Agent $e0 $x0) (Member $e1 begin) (Theme $e1 $e0))
p203253	-0.03840	-0.03412	0.05278	0.02020	0.08180	0.00842	0.09011	-0.00923	-0.01368	0.03594	0.04543	0.03447	-0.05277	0.03399	-0.02399	-0.07295	-0.07057	-0.03947	0.07153	-0.03940	0.00757	-0.06633	0.13353	0.06491	-0.11891	0.07827	0.05535	0.05495	-0.02095	-0.02396	-0.09805	0.06464	(And (Agent $e0 $x0) (Member $e1 try) (Theme $e1 $e0))
p203254	-0.01313	-0.02755	0.00553	0.01798	-0.00754	-0.00488	0.00228	0.01224	-0.00352	-0.00594	-0.00046	-0.02048	-0.01575	0.01844	0.01401	0.01904	-0.00621	-0.01540	-0.01210	0.00151	0.01346	0.01895	-0.01083	0.00786	-0.00715	0.02888	-0.00947	0.00103	-0.01896	0.03020	-0.01354	-0.01382	(And (Agent $e0 $x0) (Member $x0 company) (Past $e0))
p203255	-0.05558	-0.07167	0.10252	0.06423	0.07466	-0.00557	0.08013	-0.01508	-0.00378	0.07872	0.05827	0.01580	-0.08286	0.06724	0.01740	-0.10330	-0.10716	-0.03449	0.11194	-0.03276	0.06847	-0.05333	0.17498	0.14598	-0.16114	0.08173	0.09686	0.01257	-0.02968	-0.01735	-0.13482	0.03689	(And (Agent $e0 $x0) (Member $x0 man) (Past $e0))
p203256	-0.00182	0.01740	-0.01029	-0.00874	-0.01061	0.00238	-0.01474	-0.00267	0.00502	0.01478	0.00427	0.01149	0.02239	-0.00560	-0.00216	0.01699	-0.01895	-0.00893	0.00876	-0.00390	-0.00573	0.00415	-0.00181	0.00908	0.01847	0.01463	0.01684	0.00227	-0.00289	-0.01273	-0.00447	-0.00431	(And (Agent $e0 $x0) (Member $x0 plane) (Past $e0))
p203257	0.03654	0.02658	0.00219	-0.00593	-0.00468	0.00905	0.05009	0.01646	0.00652	0.00552	-0.01934	-0.00926	0.00816	0.01313	-0.01211	-0.01753	0.01765	0.02881	0.01988	-0.01509	0.04912	-0.01643	-0.01300	-0.01886	0.01520	0.00339	0.00049	-0.02002	-0.03637	-0.01362	0.00316	0.00330	(And (Agent $e0 $x0) (Member $x0 thing) (Theme $e0 $x1))
p203258	-0.01934	0.00866	-0.05025	0.04785	0.04122	-0.02358	0.00285	0.09012	0.08250	-0.06506	0.02347	0.02375	-0.02738	0.03293	0.07299	0.01246	-0.06679	-0.00535	0.06139	0.01092	0.03676	0.01565	-0.02772	0.02774	0.01138	-0.01171	-0.00976	0.03134	0.02429	0.00532	0.02458	0.05013	(And (Agent $e0 $x0) (Member $x1 door) (Patient $e0 $x1))
p203259	0.03626	-0.01168	-0.01848	0.05598	-0.00191	0.00454	-0.02552	0.03199	0.01830	0.00659	0.03689	-0.02327	-0.00853	0.03965	0.00293	0.08194	-0.00026	0.03945	-0.02088	0.02369	0.05281	-0.02444	-0.00157	-0.01843	-0.01692	0.05369	-0.01113	-0.01478	-0.05347	0.03373	-0.02263	0.00757	(And (Agent $e0 $x0) (PartOf $x1 $x2) (Theme $e0 $x1))
p203260	0.03007	0.02272	-0.03835	-0.01054	0.04980	0.01316	-0.01526	-0.00246	-0.00184	-0.00580	-0.00516	0.00769	0.00396	-0.00640	-0.01627	-0.01288	-0.00964	-0.01509	-0.00143	0.00140	0.01099	0.02069	-0.00707	-0.02414	0.01141	-0.00998	-0.00797	0.02624	-0.00855	0.00782	0.02031	0.03982	(And (Agent $e0 $x0) (Past $e1) (Stimulus $e1 $e0))
p203261	0.01646	-0.00951	0.03060	-0.01998	-0.01754	0.01479	-0.02419	-0.01396	-0.01995	0.03491	0.04698	0.07847	-0.02167	-0.01337	-0.04240	0.00910	-0.01820	0.04764	-0.03449	-0.02096	0.01772	-0.00392	0.00511	-0.01968	0.04555	-0.02672	-0.01130	-0.02031	-0.03011	0.02979	0.03979	0.07550	(And (Agent $e0 $x0) (Past $e1) (To $e1 $e0))
p203264	0.00396	0.01449	0.01350	-0.00858	-0.00906	-0.00389	-0.01657	-0.00862	0.01641	0.01605	0.00630	0.00533	0.00531	0.03219	-0.03021	-0.01925	0.00744	-0.00390	-0.02670	-0.00655	-0.00058	-0.02628	-0.00105	0.02459	-0.01029	-0.00778	0.01707	0.02516	-0.01702	0.00789	0.03489	-0.01314	(And (Before $e0 $e1) (Past $e0) (Past $e1))
p203265	-0.01082	-0.04427	0.02483	-0.01670	0.06269	-0.02907	0.01490	0.06915	-0.00406	0.05120	0.01477	-0.01426	-0.01247	-0.00235	-0.02609	0.02774	-0.00069	-0.07087	-0.01525	-0.01400	0.02727	0.04932	-0.02030	-0.03059	0.00690	0.00033	0.01258	0.06527	0.03383	0.04699	-0.03096	-0.02301	(And (Cardinality $x0 <num>) (Holder $e0 $x1) (Theme $e0 $x0))
p203267	0.13493	-0.11932	-0.08210	-0.11914	-0.10461	-0.03133	0.11513	-0.19386	0.13774	0.16964	-0.01713	0.05342	0.11375	-0.07184	0.14513	-0.07856	-0.01998	-0.05403	-0.06678	0.13969	0.07212	-0.05597	0.02110	-0.13169	-0.12298	0.09612	-0.06035	-0.01814	0.07447	0.09532	0.06265	-0.03964	(And (Experiencer $e0 $x0) (Member $e1 get) (Result $e1 $e0))
p203269	-0.01851	0.01626	-0.07177	0.04282	0.04196	-0.01586	0.00017	0.10564	0.06476	-0.06120	-0.00636	0.04177	-0.05530	0.01790	0.06193	-0.02164	-0.07969	-0.01251	0.07902	0.01348	0.01193	-0.00367	-0.00734	0.04788	0.05424	-0.01056	0.02075	0.02028	0.06518	-0.02122	0.05338	0.03751	(And (Experiencer $e0 $x0) (Member $e1 leave) (Result $e1 $e0))
p203271	0.00888	-0.01778	-0.04971	0.01524	0.02249	-0.00447	-0.01905	0.08219	-0.08629	-0.02848	-0.03905	0.04400	-0.05875	-0.05329	-0.05220	-0.04844	-0.00292	-0.01489	-0.01415	0.02670	-0.06340	-0.00207	0.05004	0.00438	0.12291	0.11177	0.03075	-0.04128	0.04175	-0.04376	0.05249	0.01544	(And (Experiencer $e0 $x0) (Member $e1 turn) (Result $e1 $e0))
p203273	0.13493	-0.11932	-0.08210	-0.11914	-0.10461	-0.03133	0.11513	-0.19386	0.13774	0.16964	-0.01713	0.05342	0.11375	-0.07184	0.14513	-0.07856	-0.01998	-0.05403	-0.06678	0.13969	0.07212	-0.05597	0.02110	-0.13169	-0.12298	0.09612	-0.06035	-0.01814	0.07447	0.09532	0.06265	-0.03964	(And (Experiencer $e0 $x0) (Ongoing $e1) (Result $e1 $e0))
