pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	query
p203144	-0.01146	0.01062	0.06674	0.00216	-0.02087	0.00788	-0.03511	-0.01937	0.00072	-0.03972	0.02326	-0.01318	-0.00145	0.00357	-0.00958	-0.00695	-0.01892	0.00207	-0.00610	-0.00572	0.04440	0.01832	0.01329	0.00713	-0.01269	-0.02060	-0.01024	-0.00373	-0.00767	-0.01229	0.03684	0.04594	(And (Inheritance monthly_servicing monthly) (Theme $e0 monthly_servicing))
p203145	-0.01146	0.01062	0.06674	0.00216	-0.02087	0.00788	-0.03511	-0.01937	0.00072	-0.03972	0.02326	-0.01318	-0.00145	0.00357	-0.00958	-0.00695	-0.01892	0.00207	-0.00610	-0.00572	0.04441	0.01832	0.01330	0.00713	-0.01269	-0.02060	-0.01024	-0.00373	-0.00767	-0.01229	0.03684	0.04594	(And (Inheritance monthly_servicing servicing) (Theme $e0 monthly_servicing))
p203146	-0.00333	-0.00589	-0.00179	-0.00639	0.00170	0.00633	-0.00532	-0.01482	0.00710	-0.00687	-0.00701	-0.00282	-0.00593	-0.00814	-0.00782	-0.00521	-0.00342	-0.00310	-0.00001	-0.00213	0.00058	0.01002	0.00132	0.00705	0.01097	-0.00190	-0.00744	0.00496	-0.00364	0.00661	0.00570	0.00284	(And (Inheritance night_crew crew) (Member $x0 night_crew))
p203147	-0.00331	-0.00608	-0.00190	-0.00652	0.00188	0.00643	-0.00542	-0.01507	0.00744	-0.00709	-0.00709	-0.00286	-0.00608	-0.00830	-0.00793	-0.00521	-0.00329	-0.00317	0.00007	-0.00224	0.00055	0.01021	0.00141	0.00722	0.01131	-0.00199	-0.00745	0.00500	-0.00376	0.00685	0.00590	0.00294	(And (Inheritance spoil_mound mound) (Member $x0 spoil_mound))
p203209	-0.00332	-0.00589	-0.00178	-0.00639	0.00171	0.00634	-0.00531	-0.01481	0.00710	-0.00687	-0.00701	-0.00282	-0.00592	-0.00813	-0.00782	-0.00521	-0.00341	-0.00310	-0.00001	-0.00213	0.00059	0.01003	0.00132	0.00706	0.01097	-0.00189	-0.00743	0.00496	-0.00364	0.00662	0.00570	0.00284	(And (Inheritance regional_unit regional) (Inheritance regional_unit unit))
p203230	-0.00335	-0.00590	-0.00181	-0.00641	0.00169	0.00631	-0.00532	-0.01483	0.00709	-0.00688	-0.00703	-0.00283	-0.00595	-0.00816	-0.00783	-0.00522	-0.00343	-0.00311	-0.00002	-0.00215	0.00057	0.01001	0.00130	0.00704	0.01095	-0.00190	-0.00745	0.00494	-0.00365	0.00661	0.00568	0.00282	(Inheritance night_crew crew)
p203231	-0.00669	-0.00568	-0.00071	-0.00482	-0.00722	0.00751	-0.00450	-0.01231	0.00493	-0.01102	-0.00666	-0.00614	-0.01389	0.00026	-0.00990	-0.00529	0.00707	0.00447	0.00137	-0.00283	-0.00258	-0.00071	-0.00965	-0.00193	0.01230	0.01166	-0.01142	-0.00967	0.00605	0.01097	0.00994	-0.00767	(Inheritance night_delivery delivery)
p203232	-0.00334	-0.00589	-0.00180	-0.00640	0.00170	0.00632	-0.00531	-0.01482	0.00709	-0.00687	-0.00702	-0.00282	-0.00594	-0.00815	-0.00783	-0.00522	-0.00342	-0.00311	-0.00002	-0.00214	0.00058	0.01002	0.00131	0.00705	0.01096	-0.00190	-0.00744	0.00495	-0.00364	0.00661	0.00569	0.00283	(Inheritance regional_unit regional)
p203233	-0.00328	-0.00586	-0.00174	-0.00635	0.00174	0.00638	-0.00529	-0.01478	0.00714	-0.00684	-0.00697	-0.00279	-0.00588	-0.00810	-0.00778	-0.00517	-0.00338	-0.00306	0.00002	-0.00209	0.00062	0.01006	0.00136	0.00709	0.01100	-0.00186	-0.00740	0.00500	-0.00361	0.00665	0.00574	0.00289	(Inheritance regional_unit unit)
p203234	-0.00340	-0.00918	0.00039	-0.00544	-0.00927	0.00960	-0.00344	-0.01144	0.00914	-0.01306	-0.00814	-0.00972	-0.01133	-0.00157	-0.01127	-0.00576	0.00777	0.00866	-0.00003	-0.00214	-0.00383	-0.00341	-0.00872	-0.00323	0.01501	0.01463	-0.00973	-0.00862	0.00244	0.00662	0.00088	-0.00532	(Inheritance soil_sample sample)
p203235	-0.00322	-0.00604	-0.00181	-0.00645	0.00194	0.00652	-0.00540	-0.01500	0.00750	-0.00706	-0.00702	-0.00282	-0.00600	-0.00821	-0.00787	-0.00514	-0.00322	-0.00311	0.00012	-0.00215	0.00060	0.01026	0.00148	0.00729	0.01137	-0.00194	-0.00739	0.00505	-0.00373	0.00691	0.00597	0.00304	(Inheritance spoil_mound mound)
p203236	-0.00686	-0.00123	0.00085	0.00037	0.00547	0.00642	-0.00889	-0.01507	-0.00306	-0.00654	-0.00846	0.00047	-0.00776	-0.00703	0.00481	-0.00669	-0.00605	-0.00927	0.00807	-0.00066	-0.00203	0.01047	-0.00241	0.00907	0.00680	-0.00559	-0.01661	0.00331	-0.00171	0.00517	0.00642	-0.00098	(Symmetric Married)
p203258	0.07600	-0.10446	0.00590	0.03728	-0.01654	0.03267	-0.08620	-0.10218	-0.02310	-0.14514	-0.07624	0.09664	0.14397	0.09801	0.01521	0.10805	-0.05000	-0.03564	-0.04501	-0.06148	-0.03345	-0.06689	0.13761	0.14055	0.14393	-0.06997	0.02319	0.01214	0.09775	-0.03340	0.03884	-0.01036	(And (Agent $e0 $x0) (Location $e0 $x1) (Member $e0 discover) (Theme $e0 $x2))
p203259	-0.03076	0.05970	0.09328	0.04696	-0.06189	0.04186	-0.03889	0.09007	-0.04385	-0.06298	-0.01792	0.05978	-0.02251	-0.07867	-0.02675	0.06993	-0.09538	-0.06845	-0.06065	0.03352	-0.06204	0.12396	-0.05729	-0.05090	0.12129	0.07066	0.00236	0.12592	-0.02139	0.05261	-0.02095	-0.04166	(And (Agent $e0 $x0) (Location $e0 eskisehir) (Location $e0 turkey) (Member $e0 build))
p203260	-0.03076	0.05970	0.09328	0.04696	-0.06189	0.04186	-0.03889	0.09007	-0.04385	-0.06298	-0.01792	0.05978	-0.02251	-0.07867	-0.02675	0.06993	-0.09538	-0.06845	-0.06065	0.03352	-0.06204	0.12396	-0.05729	-0.05090	0.12129	0.07066	0.00236	0.12592	-0.02139	0.05261	-0.02095	-0.04166	(And (Agent $e0 $x0) (Location $e0 eskisehir) (Location $e0 turkey) (Past $e0))
p203261	-0.03076	0.05970	0.09328	0.04696	-0.06189	0.04186	-0.03890	0.09006	-0.04386	-0.06299	-0.01793	0.05978	-0.02251	-0.07867	-0.02675	0.06993	-0.09538	-0.06845	-0.06065	0.03352	-0.06204	0.12396	-0.05729	-0.05090	0.12128	0.07066	0.00236	0.12592	-0.02139	0.05260	-0.02096	-0.04166	(And (Agent $e0 $x0) (Location $e0 eskisehir) (Location $e0 turkey) (Patient $e0 $x1))
p203262	-0.03076	0.05970	0.09328	0.04696	-0.06189	0.04186	-0.03890	0.09006	-0.04385	-0.06298	-0.01792	0.05978	-0.02251	-0.07867	-0.02675	0.06993	-0.09538	-0.06845	-0.06065	0.03352	-0.06204	0.12396	-0.05729	-0.05090	0.12128	0.07066	0.00236	0.12592	-0.02139	0.05261	-0.02095	-0.04166	(And (Agent $e0 $x0) (Location $e0 eskisehir) (Member $e0 build) (Past $e0))
p203263	-0.03076	0.05970	0.09328	0.04696	-0.06189	0.04186	-0.03889	0.09007	-0.04385	-0.06298	-0.01792	0.05978	-0.02251	-0.07867	-0.02675	0.06993	-0.09538	-0.06845	-0.06065	0.03352	-0.06204	0.12396	-0.05729	-0.05090	0.12128	0.07066	0.00236	0.12592	-0.02139	0.05261	-0.02095	-0.04166	(And (Agent $e0 $x0) (Location $e0 eskisehir) (Member $e0 build) (Patient $e0 $x1))
p203264	-0.03076	0.05970	0.09328	0.04696	-0.06189	0.04186	-0.03889	0.09007	-0.04385	-0.06298	-0.01792	0.05978	-0.02251	-0.07867	-0.02675	0.06993	-0.09538	-0.06845	-0.06065	0.03352	-0.06204	0.12396	-0.05729	-0.05090	0.12128	0.07066	0.00236	0.12592	-0.02139	0.05261	-0.02095	-0.04166	(And (Agent $e0 $x0) (Location $e0 eskisehir) (Past $e0) (Patient $e0 $x1))
p203265	-0.03076	0.05970	0.09328	0.04696	-0.06189	0.04186	-0.03889	0.09006	-0.04385	-0.06298	-0.01792	0.05978	-0.02251	-0.07867	-0.02675	0.06993	-0.09538	-0.06845	-0.06065	0.03352	-0.06204	0.12396	-0.05729	-0.05090	0.12128	0.07066	0.00236	0.12592	-0.02139	0.05261	-0.02095	-0.04166	(And (Agent $e0 $x0) (Location $e0 kazakhstan) (Member $e0 build) (Past $e0))
p203266	-0.03076	0.05970	0.09328	0.04696	-0.06189	0.04186	-0.03889	0.09007	-0.04385	-0.06298	-0.01792	0.05978	-0.02251	-0.07867	-0.02675	0.06993	-0.09538	-0.06845	-0.06065	0.03352	-0.06204	0.12396	-0.05729	-0.05090	0.12128	0.07066	0.00236	0.12592	-0.02139	0.05261	-0.02095	-0.04166	(And (Agent $e0 $x0) (Location $e0 kazakhstan) (Member $e0 build) (Patient $e0 $x1))
p203267	-0.03076	0.05970	0.09328	0.04696	-0.06189	0.04186	-0.03889	0.09007	-0.04385	-0.06298	-0.01792	0.05978	-0.02251	-0.07867	-0.02675	0.06993	-0.09538	-0.06845	-0.06065	0.03352	-0.06204	0.12396	-0.05729	-0.05090	0.12128	0.07066	0.00236	0.12592	-0.02139	0.05261	-0.02095	-0.04166	(And (Agent $e0 $x0) (Location $e0 kazakhstan) (Past $e0) (Patient $e0 $x1))
p203268	-0.04629	0.08931	0.13978	0.07061	-0.09307	0.06288	-0.05855	0.13474	-0.06593	-0.09466	-0.02715	0.08942	-0.03399	-0.11818	-0.04064	0.10472	-0.14327	-0.10291	-0.09119	0.05020	-0.09328	0.18564	-0.08614	-0.07657	0.18168	0.10571	0.00328	0.18857	-0.03232	0.07868	-0.03173	-0.06268	(And (Agent $e0 $x0) (Location $e0 turkey) (Member $e0 build) (Past $e0))
p203269	-0.04629	0.08931	0.13977	0.07061	-0.09307	0.06288	-0.05855	0.13474	-0.06593	-0.09466	-0.02715	0.08942	-0.03400	-0.11818	-0.04064	0.10472	-0.14327	-0.10291	-0.09119	0.05020	-0.09328	0.18564	-0.08614	-0.07657	0.18167	0.10571	0.00328	0.18856	-0.03232	0.07868	-0.03173	-0.06268	(And (Agent $e0 $x0) (Location $e0 turkey) (Member $e0 build) (Patient $e0 $x1))
p203270	-0.04629	0.08931	0.13978	0.07061	-0.09307	0.06288	-0.05855	0.13474	-0.06593	-0.09466	-0.02715	0.08942	-0.03399	-0.11818	-0.04064	0.10472	-0.14327	-0.10291	-0.09119	0.05020	-0.09328	0.18564	-0.08614	-0.07656	0.18168	0.10571	0.00328	0.18857	-0.03232	0.07868	-0.03173	-0.06268	(And (Agent $e0 $x0) (Location $e0 turkey) (Past $e0) (Patient $e0 $x1))
p203271	0.00147	-0.02854	-0.01285	-0.02095	-0.01792	0.03566	0.00591	0.02438	0.03072	0.03013	0.02902	-0.01233	0.04552	-0.02563	0.03577	0.01455	-0.03374	0.02065	-0.00278	-0.00326	-0.04133	0.00398	-0.02332	0.01826	-0.01286	0.00704	-0.00651	-0.01129	0.02002	0.03957	-0.00129	0.01139	(And (Agent $e0 $x0) (Member $e0 acquire) (Past $e0) (Theme $e0 $x1))
p203272	0.00147	-0.02854	-0.01285	-0.02095	-0.01792	0.03566	0.00591	0.02438	0.03072	0.03013	0.02902	-0.01233	0.04552	-0.02563	0.03577	0.01455	-0.03374	0.02065	-0.00278	-0.00326	-0.04133	0.00397	-0.02332	0.01826	-0.01286	0.00704	-0.00651	-0.01129	0.02002	0.03957	-0.00129	0.01139	(And (Agent $e0 $x0) (Member $e0 purchase) (Past $e0) (Theme $e0 $x1))
p203273	-0.06765	0.12931	0.05979	0.01540	0.02050	0.09294	0.03643	-0.00802	-0.01520	0.20117	-0.06186	-0.11319	-0.04474	0.15182	0.01437	-0.02555	-0.10194	-0.06555	-0.00918	0.20375	-0.03960	-0.19398	-0.03118	-0.13287	0.15109	0.00677	-0.05537	-0.13455	0.14232	-0.12621	-0.06859	0.13632	(And (Agent $e0 $x0) (Member $e0 teach) (Recipient $e0 $x1) (Theme $e0 glazing))
p203274	0.10039	-0.06538	-0.02445	-0.09255	0.06013	-0.10190	-0.02771	-0.07242	-0.04108	-0.01584	0.09939	-0.06611	-0.07596	-0.09862	-0.01844	0.02118	-0.02418	-0.05183	0.11572	0.14578	0.04898	-0.03411	0.10494	-0.03029	-0.02957	0.15522	-0.00072	0.11066	0.14137	0.06023	-0.05794	-0.04058	(And (Can $e0) (Manner $e0 $x0) (Member $e0 define) (Theme $e0 $x1))
p203275	-0.08402	-0.04793	0.23131	-0.06185	0.14648	0.00261	0.18006	-0.10552	0.26911	-0.02083	-0.05100	-0.13189	-0.07704	-0.01436	0.04459	0.10912	-0.04114	-0.00380	-0.00300	-0.06048	0.08082	0.05635	0.08466	0.01939	0.05183	0.03112	0.10219	-0.00601	0.03696	-0.12333	-0.03990	-0.05761	(And (For $e0 $e1) (Member $e0 win) (Past $e0) (Theme $e0 $x0))
p203276	-0.03076	0.05970	0.09328	0.04696	-0.06189	0.04186	-0.03889	0.09007	-0.04385	-0.06298	-0.01792	0.05978	-0.02251	-0.07867	-0.02675	0.06993	-0.09538	-0.06845	-0.06065	0.03352	-0.06204	0.12396	-0.05729	-0.05090	0.12129	0.07066	0.00236	0.12592	-0.02139	0.05261	-0.02095	-0.04166	(And (Location $e0 eskisehir) (Location $e0 turkey) (Member $e0 build) (Past $e0))
p203277	-0.03076	0.05970	0.09328	0.04696	-0.06189	0.04186	-0.03889	0.09007	-0.04385	-0.06298	-0.01792	0.05978	-0.02251	-0.07867	-0.02675	0.06993	-0.09538	-0.06845	-0.06065	0.03352	-0.06204	0.12396	-0.05729	-0.05090	0.12128	0.07066	0.00236	0.12592	-0.02139	0.05261	-0.02095	-0.04166	(And (Location $e0 eskisehir) (Location $e0 turkey) (Member $e0 build) (Patient $e0 $x0))
p203278	-0.03076	0.05970	0.09328	0.04696	-0.06189	0.04186	-0.03889	0.09007	-0.04385	-0.06298	-0.01792	0.05978	-0.02251	-0.07867	-0.02675	0.06993	-0.09538	-0.06845	-0.06065	0.03352	-0.06204	0.12396	-0.05729	-0.05090	0.12129	0.07066	0.00236	0.12592	-0.02139	0.05261	-0.02095	-0.04166	(And (Location $e0 eskisehir) (Location $e0 turkey) (Past $e0) (Patient $e0 $x0))
p203279	-0.03076	0.05970	0.09328	0.04696	-0.06189	0.04186	-0.03889	0.09007	-0.04385	-0.06298	-0.01792	0.05978	-0.02251	-0.07867	-0.02675	0.06993	-0.09538	-0.06845	-0.06065	0.03352	-0.06204	0.12396	-0.05729	-0.05090	0.12128	0.07066	0.00236	0.12592	-0.02139	0.05261	-0.02095	-0.04166	(And (Location $e0 eskisehir) (Member $e0 build) (Past $e0) (Patient $e0 $x0))
p203280	-0.03076	0.05970	0.09328	0.04696	-0.06189	0.04186	-0.03889	0.09007	-0.04385	-0.06298	-0.01792	0.05978	-0.02251	-0.07867	-0.02675	0.06993	-0.09538	-0.06845	-0.06065	0.03352	-0.06204	0.12396	-0.05729	-0.05090	0.12128	0.07066	0.00236	0.12592	-0.02139	0.05261	-0.02095	-0.04166	(And (Location $e0 kazakhstan) (Member $e0 build) (Past $e0) (Patient $e0 $x0))
p203281	-0.04629	0.08931	0.13978	0.07061	-0.09307	0.06288	-0.05855	0.13474	-0.06593	-0.09466	-0.02715	0.08942	-0.03399	-0.11818	-0.04064	0.10472	-0.14327	-0.10291	-0.09119	0.05020	-0.09328	0.18564	-0.08614	-0.07657	0.18168	0.10571	0.00328	0.18857	-0.03232	0.07868	-0.03173	-0.06268	(And (Location $e0 turkey) (Member $e0 build) (Past $e0) (Patient $e0 $x0))
p203282	0.01099	-0.01809	-0.02081	0.03494	-0.00807	0.00101	-0.02469	0.01741	-0.00296	0.03000	0.02665	0.01401	0.02761	-0.01139	0.10978	-0.03333	-0.03722	-0.00336	-0.04897	-0.03025	-0.03276	0.01698	-0.02634	0.01256	-0.01922	-0.00601	-0.01235	0.04450	0.02933	0.02280	0.01073	0.01150	(And (Member $e0 sell) (Past $e0) (Recipient $e0 $x0) (Theme $e0 $x1))
p203283	0.08574	-0.09193	0.09503	-0.06207	-0.04101	-0.10449	-0.02430	0.04384	-0.04536	0.13158	-0.08694	-0.11822	0.13224	0.05858	-0.08746	-0.05580	0.10229	0.00810	0.14551	0.00353	0.15148	0.09440	0.00289	-0.07483	0.17997	-0.03931	-0.01548	-0.02354	-0.16057	0.09562	-0.01640	-0.08070	(And (Member $x0 view) (Possession $x0 free_soil_party) (Possession $x0 republican_party) (Theme $e0 $x0))
p203379	0.01053	0.00395	0.01581	-0.00140	-0.03144	-0.01933	0.02767	0.02381	-0.02398	-0.00779	-0.00166	-0.01702	0.00658	0.00464	-0.01989	0.03980	0.01296	0.02004	-0.00070	0.01601	-0.01018	-0.03437	-0.01659	-0.02393	-0.02194	0.00077	-0.00289	-0.01027	0.00679	-0.01343	-0.03837	-0.01806	(And (Agent $e0 $x0) (Agent $e0 jica) (Theme $e0 $x1))
p203382	0.07600	-0.10446	0.00590	0.03728	-0.01654	0.03267	-0.08620	-0.10218	-0.02310	-0.14514	-0.07624	0.09664	0.14397	0.09801	0.01521	0.10805	-0.05000	-0.03564	-0.04501	-0.06148	-0.03345	-0.06689	0.13761	0.14055	0.14393	-0.06997	0.02319	0.01214	0.09775	-0.03340	0.03884	-0.01036	(And (Agent $e0 $x0) (Location $e0 $x1) (Member $e0 discover))
p203383	0.24218	0.24438	0.14482	-0.21755	0.36162	0.14200	-0.08780	-0.03634	-0.13741	-0.14087	-0.05850	0.17141	-0.04235	0.04627	0.07388	-0.12638	0.02656	0.15155	0.11854	-0.10189	-0.16678	-0.18305	-0.05773	-0.10939	-0.06355	-0.01362	0.05295	-0.21657	-0.04431	0.18537	-0.07773	-0.01933	(And (Agent $e0 $x0) (Location $e0 $x1) (Patient $e0 $x2))
p203384	0.22369	0.24628	0.15877	-0.09860	0.22071	0.14749	-0.07325	-0.04463	-0.10700	-0.11561	-0.05683	0.02329	-0.05009	0.10694	0.09927	-0.11483	-0.02772	0.11444	0.03188	-0.18143	-0.13089	-0.13731	-0.00721	-0.07260	-0.05283	0.07214	-0.04268	-0.15052	-0.01669	0.17894	-0.05263	-0.03182	(And (Agent $e0 $x0) (Location $e0 $x1) (Theme $e1 $e0))
p203385	-0.03076	0.05970	0.09328	0.04696	-0.06189	0.04186	-0.03889	0.09007	-0.04385	-0.06298	-0.01792	0.05978	-0.02251	-0.07867	-0.02675	0.06993	-0.09538	-0.06845	-0.06065	0.03352	-0.06204	0.12396	-0.05729	-0.05090	0.12128	0.07066	0.00236	0.12592	-0.02139	0.05261	-0.02095	-0.04166	(And (Agent $e0 $x0) (Location $e0 eskisehir) (Location $e0 turkey))
p203386	-0.03076	0.05970	0.09328	0.04696	-0.06189	0.04186	-0.03889	0.09007	-0.04385	-0.06298	-0.01792	0.05978	-0.02251	-0.07867	-0.02675	0.06993	-0.09538	-0.06845	-0.06065	0.03352	-0.06204	0.12396	-0.05729	-0.05090	0.12128	0.07066	0.00236	0.12592	-0.02139	0.05261	-0.02095	-0.04166	(And (Agent $e0 $x0) (Location $e0 eskisehir) (Member $e0 build))
p203387	-0.03076	0.05970	0.09328	0.04696	-0.06189	0.04186	-0.03889	0.09007	-0.04385	-0.06298	-0.01792	0.05978	-0.02251	-0.07867	-0.02675	0.06993	-0.09538	-0.06845	-0.06065	0.03352	-0.06204	0.12396	-0.05729	-0.05090	0.12128	0.07066	0.00236	0.12592	-0.02139	0.05261	-0.02095	-0.04166	(And (Agent $e0 $x0) (Location $e0 eskisehir) (Past $e0))
p203388	-0.03076	0.05970	0.09328	0.04696	-0.06189	0.04186	-0.03889	0.09007	-0.04385	-0.06298	-0.01792	0.05978	-0.02251	-0.07867	-0.02675	0.06993	-0.09538	-0.06845	-0.06065	0.03352	-0.06204	0.12396	-0.05729	-0.05090	0.12129	0.07066	0.00236	0.12592	-0.02139	0.05261	-0.02095	-0.04166	(And (Agent $e0 $x0) (Location $e0 eskisehir) (Patient $e0 $x1))
p203389	-0.03076	0.05970	0.09328	0.04696	-0.06189	0.04186	-0.03889	0.09007	-0.04385	-0.06298	-0.01792	0.05978	-0.02251	-0.07867	-0.02675	0.06993	-0.09538	-0.06845	-0.06065	0.03352	-0.06204	0.12396	-0.05729	-0.05090	0.12129	0.07066	0.00236	0.12592	-0.02139	0.05261	-0.02095	-0.04166	(And (Agent $e0 $x0) (Location $e0 kazakhstan) (Member $e0 build))
p203390	-0.03076	0.05970	0.09328	0.04696	-0.06189	0.04186	-0.03889	0.09007	-0.04385	-0.06298	-0.01792	0.05978	-0.02251	-0.07867	-0.02675	0.06993	-0.09538	-0.06845	-0.06065	0.03352	-0.06204	0.12396	-0.05729	-0.05090	0.12128	0.07066	0.00236	0.12592	-0.02139	0.05261	-0.02095	-0.04166	(And (Agent $e0 $x0) (Location $e0 kazakhstan) (Past $e0))
p203391	-0.03076	0.05970	0.09328	0.04696	-0.06189	0.04186	-0.03889	0.09007	-0.04385	-0.06298	-0.01792	0.05978	-0.02251	-0.07867	-0.02675	0.06993	-0.09538	-0.06845	-0.06065	0.03352	-0.06204	0.12396	-0.05729	-0.05090	0.12128	0.07066	0.00236	0.12592	-0.02139	0.05261	-0.02095	-0.04166	(And (Agent $e0 $x0) (Location $e0 kazakhstan) (Patient $e0 $x1))
p203392	-0.04629	0.08931	0.13978	0.07061	-0.09307	0.06288	-0.05855	0.13474	-0.06593	-0.09466	-0.02715	0.08942	-0.03399	-0.11818	-0.04064	0.10472	-0.14327	-0.10291	-0.09119	0.05020	-0.09328	0.18564	-0.08614	-0.07656	0.18168	0.10571	0.00328	0.18857	-0.03232	0.07868	-0.03172	-0.06268	(And (Agent $e0 $x0) (Location $e0 turkey) (Member $e0 build))
p203393	-0.04629	0.08931	0.13978	0.07061	-0.09307	0.06288	-0.05855	0.13474	-0.06593	-0.09466	-0.02715	0.08942	-0.03399	-0.11818	-0.04064	0.10472	-0.14327	-0.10291	-0.09119	0.05020	-0.09328	0.18564	-0.08614	-0.07656	0.18168	0.10571	0.00328	0.18857	-0.03232	0.07868	-0.03173	-0.06268	(And (Agent $e0 $x0) (Location $e0 turkey) (Past $e0))
p203394	-0.04629	0.08931	0.13978	0.07061	-0.09307	0.06288	-0.05855	0.13474	-0.06593	-0.09466	-0.02715	0.08942	-0.03399	-0.11818	-0.04064	0.10472	-0.14327	-0.10291	-0.09119	0.05020	-0.09328	0.18564	-0.08614	-0.07657	0.18168	0.10571	0.00328	0.18857	-0.03232	0.07868	-0.03173	-0.06268	(And (Agent $e0 $x0) (Location $e0 turkey) (Patient $e0 $x1))
p203395	0.00147	-0.02854	-0.01285	-0.02095	-0.01792	0.03566	0.00591	0.02438	0.03072	0.03013	0.02902	-0.01233	0.04552	-0.02563	0.03577	0.01455	-0.03374	0.02065	-0.00278	-0.00326	-0.04133	0.00398	-0.02332	0.01826	-0.01286	0.00704	-0.00651	-0.01129	0.02002	0.03957	-0.00129	0.01139	(And (Agent $e0 $x0) (Member $e0 acquire) (Past $e0))
p203396	0.00147	-0.02854	-0.01285	-0.02095	-0.01792	0.03566	0.00591	0.02438	0.03072	0.03013	0.02902	-0.01233	0.04552	-0.02563	0.03577	0.01455	-0.03374	0.02065	-0.00278	-0.00326	-0.04133	0.00398	-0.02332	0.01826	-0.01286	0.00704	-0.00651	-0.01129	0.02002	0.03957	-0.00129	0.01139	(And (Agent $e0 $x0) (Member $e0 acquire) (Theme $e0 $x1))
p203397	0.01065	0.00484	0.00549	-0.00364	-0.02303	-0.01872	0.02353	0.01772	-0.02200	-0.01118	0.00107	-0.00443	0.00940	-0.00557	-0.01945	0.04014	0.01333	0.01544	-0.00079	0.01630	-0.01122	-0.02876	-0.01925	-0.02504	-0.01989	-0.00264	-0.00260	-0.01109	0.00844	-0.01177	-0.03445	-0.01416	(And (Agent $e0 $x0) (Member $e0 block) (Theme $e0 $x1))
p203398	0.10775	-0.03349	-0.01041	0.15472	-0.05087	-0.00645	-0.04129	0.06664	0.10792	-0.00881	-0.03327	-0.04548	-0.02837	0.06276	0.00574	-0.02424	-0.02632	-0.00760	-0.03565	-0.02654	0.05594	-0.05091	-0.05132	-0.00908	0.00179	0.12441	-0.03413	-0.05813	-0.00183	-0.03459	0.11744	-0.01730	(And (Agent $e0 $x0) (Member $e0 make) (Patient $e0 $e1))
p203399	0.00635	0.00464	0.01591	-0.00038	-0.03380	-0.01975	0.02618	0.02375	-0.02345	-0.00626	0.00334	-0.01630	0.00434	0.00954	-0.01864	0.03958	0.01065	0.01970	-0.00099	0.01202	-0.00914	-0.03296	-0.01639	-0.02450	-0.02350	0.00110	-0.00274	-0.00989	0.01056	-0.01273	-0.03810	-0.02074	(And (Agent $e0 $x0) (Member $e0 order) (Theme $e0 $x1))
p203400	0.00147	-0.02854	-0.01285	-0.02095	-0.01792	0.03566	0.00591	0.02438	0.03072	0.03013	0.02902	-0.01233	0.04552	-0.02563	0.03577	0.01455	-0.03374	0.02065	-0.00278	-0.00326	-0.04133	0.00398	-0.02332	0.01826	-0.01286	0.00704	-0.00651	-0.01129	0.02002	0.03957	-0.00129	0.01139	(And (Agent $e0 $x0) (Member $e0 purchase) (Past $e0))
p203401	0.00147	-0.02854	-0.01285	-0.02095	-0.01792	0.03566	0.00591	0.02438	0.03072	0.03013	0.02902	-0.01233	0.04552	-0.02563	0.03577	0.01455	-0.03374	0.02065	-0.00278	-0.00326	-0.04133	0.00398	-0.02332	0.01826	-0.01286	0.00704	-0.00651	-0.01129	0.02002	0.03957	-0.00129	0.01139	(And (Agent $e0 $x0) (Member $e0 purchase) (Theme $e0 $x1))
p203402	0.13750	-0.00630	0.00182	0.16821	-0.06063	0.00776	-0.04462	0.06339	0.12287	-0.02242	-0.03887	-0.06155	-0.03703	0.07357	0.01237	-0.03790	-0.03545	0.00401	-0.04162	-0.04382	0.06034	-0.06266	-0.05208	-0.01364	0.00570	0.13576	-0.04137	-0.06707	0.00191	-0.03394	0.11145	-0.01626	(And (Agent $e0 $x0) (Member $e0 reach) (Theme $e0 $e1))
p203403	-0.00275	-0.00640	-0.00482	-0.02239	-0.02481	-0.00405	0.00819	-0.00050	0.00338	0.00101	0.00994	-0.01437	-0.00284	0.02610	-0.00929	-0.00860	0.00061	0.03343	-0.02349	-0.02960	0.00042	-0.00247	-0.00357	-0.01486	-0.00951	0.02328	0.05536	-0.00637	0.01363	0.01869	-0.01518	-0.01732	(And (Agent $e0 $x0) (Member $e0 sign) (Patient $e0 $x1))
p203404	-0.06765	0.12931	0.05979	0.01540	0.02050	0.09294	0.03643	-0.00802	-0.01520	0.20117	-0.06186	-0.11319	-0.04474	0.15182	0.01437	-0.02555	-0.10194	-0.06555	-0.00918	0.20375	-0.03960	-0.19398	-0.03118	-0.13287	0.15109	0.00677	-0.05537	-0.13455	0.14232	-0.12621	-0.06859	0.13632	(And (Agent $e0 $x0) (Member $e0 teach) (Theme $e0 glazing))
p203407	-0.06765	0.12931	0.05979	0.01540	0.02050	0.09294	0.03643	-0.00802	-0.01519	0.20117	-0.06186	-0.11319	-0.04474	0.15182	0.01437	-0.02555	-0.10194	-0.06555	-0.00918	0.20375	-0.03960	-0.19398	-0.03118	-0.13287	0.15109	0.00677	-0.05537	-0.13455	0.14232	-0.12621	-0.06859	0.13632	(And (Agent $e0 $x0) (Recipient $e0 $x1) (Theme $e0 glazing))
